doc_id,gt_bucket,question,ground_truth,pred_p75,pred_p90,mra_p75,mra_p90,delta_mra,outcome,trigger_reason,skew,accepted_candidate_mean,det_score_mean,verifier_reject_ratio,selected_count,selected_span,total_pc_min,total_pc_ratio,best_tiebreak_quantile,best_mra_quantiles
5011,1-3m,"Measuring from the closest point of each object, what is the distance between the piano and the lamp (in meters)?",2.9,0.7732292587610218,1.3167157063060555,0.0,0.0,0.0,tie,skew,13.556255160179385,1.9230769230769231,0.603356009721756,0.0,13.0,36.0,1611.0,0.8755434782608695,p90,min|p05|p10|p25|median|p75|p90
5012,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the window (in meters)?",1.1,1.1909767039075203,1.3828203364326659,0.9,0.5,0.4,benefit,accepted_candidate_mean,2.006029046134154,3.5384615384615383,0.5086150082449118,0.0,17.0,60.0,2530.0,0.8461538461538461,p75,p75
5015,1-3m,"Measuring from the closest point of each object, what is the distance between the door and the mirror (in meters)?",2.0,1.7838877266042292,2.068140576852305,0.8,1.0,-0.19999999999999996,harm,accepted_candidate_mean,2.322340536085789,3.230769230769231,0.527983491619428,0.08333333333333333,11.0,48.0,920.0,0.5714285714285714,p90,p90
5021,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the door (in meters)?",2.0,1.6655008317089492,1.9548581253941664,0.7,1.0,-0.30000000000000004,harm,accepted_candidate_mean,0.9543291446259288,3.6,0.5952461719512939,0.0,10.0,49.0,1150.0,1.0,p90,p90
5022,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the window (in meters)?",1.1,1.4421954468104554,1.7253338193419085,0.4,0.0,0.4,benefit,accepted_candidate_mean,3.43791060689431,3.7,0.6291690071423849,0.0,9.0,47.0,920.0,0.8,median,median
5030,1-3m,"Measuring from the closest point of each object, what is the distance between the door and the mirror (in meters)?",1.9,1.4421945225880413,1.69848094212221,0.6,0.8,-0.20000000000000007,harm,accepted_candidate_mean,1.4833264057491018,3.8,0.5208222673219793,0.0,14.0,50.0,1840.0,0.8888888888888888,p90,p90
5032,1-3m,"Measuring from the closest point of each object, what is the distance between the backpack and the counter (in meters)?",1.0,1.9246410403258976,2.120028893112972,0.0,0.0,0.0,tie,accepted_candidate_mean,5.445650378392728,4.888888888888889,0.5024192810058594,0.0,9.0,24.0,690.0,0.42857142857142855,min,min
5035,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the door (in meters)?",1.8,1.603148503492228,1.6753872750097116,0.8,0.9,-0.09999999999999998,harm,accepted_candidate_mean,0.8271086664943013,3.7,0.5475531245271364,0.0,10.0,62.0,1150.0,0.7142857142857143,p90,p90
5037,1-3m,"Measuring from the closest point of each object, what is the distance between the door and the window (in meters)?",1.9,1.2502037402027963,1.3524990864156217,0.4,0.5,-0.09999999999999998,harm,accepted_candidate_mean,2.5524111993104546,3.8181818181818183,0.5218814432621002,0.0,10.0,58.0,920.0,0.6666666666666666,p90,p90
5046,1-3m,"Measuring from the closest point of each object, what is the distance between the chair and the bed (in meters)?",1.0,0.7434437221004937,0.843437963836707,0.5,0.7,-0.19999999999999996,harm,accepted_candidate_mean,2.0403764009644547,3.8333333333333335,0.5884991370969348,0.0,14.0,63.0,1840.0,0.8,p90,p90
5048,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the bed (in meters)?",1.0,0.4963871449855789,0.6224815864971245,0.0,0.3,-0.3,harm,accepted_candidate_mean,2.073084737503215,3.5384615384615383,0.5699657675894824,0.0,15.0,61.0,2300.0,0.8333333333333334,p90,p90
